category,dayofweek,binofday,count,max,mean,min,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p975,p99,stdev
CAT,1.0,36.0,13.0,3.0,0.6153846153846154,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.3999999999999986,2.6999999999999993,2.879999999999999,0.9607689228305227
CAT,1.0,37.0,13.0,3.0,1.2307692307692308,0.0,1.0,1.6000000000000005,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,1.0127393670836666
CAT,1.0,38.0,13.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000014,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,0.9128709291752769
CAT,1.0,39.0,13.0,3.0,1.0769230769230769,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000014,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,1.0377490433255416
CAT,1.0,40.0,13.0,2.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,1.0,1.0,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6504436355879909
CAT,1.0,41.0,13.0,1.0,0.6153846153846154,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5063696835418333
CAT,1.0,42.0,13.0,2.0,0.6153846153846154,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.6000000000000014,2.0,2.0,2.0,2.0,2.0,0.869718492622904
CAT,1.0,43.0,13.0,2.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6304251719561152
CAT,1.0,44.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,1.0,45.0,13.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,0.3755338080994054
CAT,1.0,46.0,13.0,2.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,1.0,1.0,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6504436355879909
CAT,1.0,47.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,2.0,0.0,13.0,2.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.3999999999999986,1.6999999999999993,1.879999999999999,0.5991446895152781
CAT,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2.0,2.0,13.0,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,1.0,1.0,1.0,1.0,1.0,0.4385290096535146
CAT,2.0,3.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,2.0,4.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,2.0,5.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2.0,15.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,2.0,16.0,13.0,2.0,0.46153846153846156,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6602252917735247
CAT,2.0,17.0,13.0,3.0,1.1538461538461537,0.0,1.0,1.0,1.0,1.0,1.3999999999999986,2.0,2.0,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,0.8987170342729172
CAT,2.0,18.0,13.0,4.0,2.230769230769231,0.0,2.0,2.6000000000000005,3.0,3.0,3.0,3.0,3.6000000000000014,4.0,4.0,4.0,4.0,4.0,1.4232501627054275
CAT,2.0,19.0,13.0,4.0,1.6923076923076923,0.0,2.0,2.0,2.0,2.0,2.3999999999999986,3.0,3.0,3.0,3.0,3.3999999999999986,3.6999999999999993,3.879999999999999,1.3155870289605438
CAT,2.0,20.0,13.0,5.0,2.6923076923076925,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.6000000000000014,4.199999999999999,4.800000000000001,5.0,5.0,5.0,1.3774744634423892
CAT,2.0,21.0,13.0,5.0,2.3846153846153846,1.0,2.0,2.6000000000000005,3.0,3.0,3.0,3.0,3.0,3.1999999999999993,3.8000000000000007,4.399999999999999,4.699999999999999,4.879999999999999,1.2608503439122305
CAT,2.0,22.0,13.0,4.0,2.3846153846153846,1.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.6000000000000014,4.0,4.0,4.0,4.0,4.0,1.1208970766356101
CAT,2.0,23.0,13.0,4.0,2.923076923076923,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.6000000000000014,4.0,4.0,4.0,4.0,4.0,0.7595545253127498
CAT,2.0,24.0,13.0,7.0,2.923076923076923,1.0,3.0,3.0,3.0,3.0,3.3999999999999986,4.0,4.0,4.199999999999999,4.800000000000001,5.799999999999997,6.399999999999999,6.759999999999998,1.7541160386140584
CAT,2.0,25.0,13.0,6.0,2.923076923076923,0.0,3.0,3.0,3.1999999999999993,3.8000000000000007,4.0,4.0,4.0,4.199999999999999,4.800000000000001,5.399999999999999,5.699999999999999,5.879999999999999,1.6563785025137652
CAT,2.0,26.0,13.0,5.0,2.230769230769231,0.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,3.1999999999999993,3.8000000000000007,4.399999999999999,4.699999999999999,4.879999999999999,1.4232501627054275
CAT,2.0,27.0,13.0,4.0,2.3076923076923075,0.0,2.0,2.6000000000000005,3.0,3.0,3.0,3.0,3.6000000000000014,4.0,4.0,4.0,4.0,4.0,1.3774744634423892
CAT,2.0,28.0,13.0,5.0,2.769230769230769,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.6000000000000014,4.199999999999999,4.800000000000001,5.0,5.0,5.0,1.3008872711759818
CAT,2.0,29.0,13.0,6.0,2.769230769230769,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1999999999999993,3.8000000000000007,4.799999999999997,5.399999999999999,5.759999999999998,1.3008872711759818
CAT,2.0,30.0,13.0,6.0,2.076923076923077,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.6000000000000014,3.1999999999999993,3.8000000000000007,4.799999999999997,5.399999999999999,5.759999999999998,1.5525000516123695
CAT,2.0,31.0,13.0,5.0,2.3846153846153846,1.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.6000000000000014,4.0,4.0,4.399999999999999,4.699999999999999,4.879999999999999,1.3252962900462133
CAT,2.0,32.0,13.0,3.0,1.4615384615384615,0.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,0.8770580193070292
CAT,2.0,33.0,13.0,5.0,2.0,0.0,2.0,2.0,2.0,2.0,2.3999999999999986,3.0,3.6000000000000014,4.0,4.0,4.399999999999999,4.699999999999999,4.879999999999999,1.5811388300841898
CAT,2.0,34.0,13.0,3.0,1.1538461538461537,0.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,1.1435437497937313
CAT,2.0,35.0,13.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.3999999999999986,2.0,2.0,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,1.0
CAT,2.0,36.0,13.0,3.0,0.9230769230769231,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000014,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,0.9540735874430285
CAT,2.0,37.0,13.0,4.0,1.2307692307692308,0.0,1.0,1.0,1.0,1.0,1.3999999999999986,2.0,2.0,2.0,2.0,2.799999999999997,3.3999999999999986,3.759999999999998,1.0919284281983377
CAT,2.0,38.0,13.0,2.0,0.6153846153846154,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6504436355879909
CAT,2.0,39.0,13.0,2.0,0.8461538461538461,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,0.6887372317211944
CAT,2.0,40.0,13.0,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,1.0,1.0,1.0,1.0,1.0,0.4385290096535146
CAT,2.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2.0,42.0,13.0,2.0,0.5384615384615384,0.0,0.0,0.6000000000000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6602252917735247
CAT,2.0,43.0,13.0,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,1.0,1.0,1.0,1.0,1.0,0.4385290096535146
CAT,2.0,44.0,13.0,2.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,1.0,1.0,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6504436355879909
CAT,2.0,45.0,13.0,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48038446141526137
CAT,2.0,46.0,13.0,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48038446141526137
CAT,2.0,47.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,3.0,0.0,13.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,0.3755338080994054
CAT,3.0,1.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,3.0,2.0,13.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,0.3755338080994054
CAT,3.0,3.0,13.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,0.3755338080994054
CAT,3.0,4.0,13.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,0.3755338080994054
CAT,3.0,5.0,13.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,0.3755338080994054
CAT,3.0,6.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,3.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,3.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,3.0,9.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,3.0,10.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,3.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,3.0,13.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,3.0,14.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,3.0,15.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,3.0,16.0,13.0,1.0,0.5384615384615384,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5188745216627708
CAT,3.0,17.0,13.0,5.0,1.7692307692307692,0.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.3999999999999986,3.0,3.0,3.0,3.0,3.799999999999997,4.399999999999999,4.759999999999998,1.3634420996046583
CAT,3.0,18.0,13.0,4.0,1.6923076923076923,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.3999999999999986,3.6999999999999993,3.879999999999999,1.031553471276484
CAT,3.0,19.0,13.0,7.0,3.6923076923076925,2.0,4.0,4.0,4.199999999999999,4.800000000000001,5.0,5.0,5.0,5.0,5.0,5.799999999999997,6.399999999999999,6.759999999999998,1.6525039276108335
CAT,3.0,20.0,13.0,5.0,2.5384615384615383,0.0,2.0,2.6000000000000005,3.0,3.0,3.3999999999999986,4.0,4.0,4.0,4.0,4.399999999999999,4.699999999999999,4.879999999999999,1.4500221041639683
CAT,3.0,21.0,13.0,6.0,2.6153846153846154,1.0,2.0,2.6000000000000005,3.0,3.0,3.3999999999999986,4.0,4.0,4.199999999999999,4.800000000000001,5.399999999999999,5.699999999999999,5.879999999999999,1.7097008285302209
CAT,3.0,22.0,13.0,4.0,2.230769230769231,0.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,3.1999999999999993,3.8000000000000007,4.0,4.0,4.0,1.1657505560686465
CAT,3.0,23.0,13.0,5.0,2.6153846153846154,0.0,3.0,3.0,3.0,3.0,3.3999999999999986,4.0,4.0,4.0,4.0,4.399999999999999,4.699999999999999,4.879999999999999,1.4455945454184551
CAT,3.0,24.0,13.0,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.799999999999997,5.0,5.0,5.0,5.0,5.399999999999999,5.699999999999999,5.879999999999999,1.7795130420052185
CAT,3.0,25.0,13.0,5.0,2.230769230769231,0.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,3.1999999999999993,3.8000000000000007,4.399999999999999,4.699999999999999,4.879999999999999,1.4232501627054275
CAT,3.0,26.0,13.0,4.0,2.076923076923077,0.0,2.0,2.0,2.0,2.0,2.3999999999999986,3.0,3.0,3.0,3.0,3.3999999999999986,3.6999999999999993,3.879999999999999,1.1151635501529555
CAT,3.0,27.0,13.0,5.0,2.1538461538461537,0.0,2.0,2.6000000000000005,3.0,3.0,3.0,3.0,3.0,3.1999999999999993,3.8000000000000007,4.399999999999999,4.699999999999999,4.879999999999999,1.4632243987255136
CAT,3.0,28.0,13.0,7.0,2.6153846153846154,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1999999999999993,3.8000000000000007,5.199999999999996,6.099999999999998,6.639999999999997,1.7097008285302209
CAT,3.0,29.0,13.0,6.0,2.769230769230769,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.6000000000000014,4.0,4.0,4.799999999999997,5.399999999999999,5.759999999999998,1.4806443503784736
CAT,3.0,30.0,13.0,4.0,2.1538461538461537,0.0,2.0,2.6000000000000005,3.0,3.0,3.0,3.0,3.0,3.1999999999999993,3.8000000000000007,4.0,4.0,4.0,1.3445044840729643
CAT,3.0,31.0,13.0,4.0,1.3846153846153846,0.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.6000000000000014,3.0,3.0,3.3999999999999986,3.6999999999999993,3.879999999999999,1.325296290046213
CAT,3.0,32.0,13.0,4.0,1.4615384615384615,0.0,1.0,1.0,1.0,1.0,1.3999999999999986,2.0,2.6000000000000014,3.0,3.0,3.3999999999999986,3.6999999999999993,3.879999999999999,1.1982893790305562
CAT,3.0,33.0,13.0,3.0,1.3846153846153846,0.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,0.9607689228305227
CAT,3.0,34.0,13.0,3.0,1.2307692307692308,0.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,0.9268086959962983
CAT,3.0,35.0,13.0,4.0,0.9230769230769231,0.0,0.0,0.6000000000000005,1.0,1.0,1.0,1.0,1.0,1.5999999999999979,3.400000000000002,4.0,4.0,4.0,1.4411533842457842
CAT,3.0,36.0,13.0,2.0,0.6923076923076923,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,0.7510676161988108
CAT,3.0,37.0,13.0,2.0,0.6153846153846154,0.0,0.0,0.6000000000000005,1.0,1.0,1.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,0.7679476477883045
CAT,3.0,38.0,13.0,3.0,0.8461538461538461,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.3999999999999986,2.6999999999999993,2.879999999999999,0.898717034272917
CAT,3.0,39.0,13.0,2.0,0.6153846153846154,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.6000000000000014,2.0,2.0,2.0,2.0,2.0,0.869718492622904
CAT,3.0,40.0,13.0,2.0,0.6923076923076923,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,0.7510676161988108
CAT,3.0,41.0,13.0,1.0,0.38461538461538464,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5063696835418333
CAT,3.0,42.0,13.0,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,1.0,1.0,1.0,1.0,1.0,0.4385290096535146
CAT,3.0,43.0,13.0,2.0,0.46153846153846156,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6602252917735247
CAT,3.0,44.0,13.0,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48038446141526137
CAT,3.0,45.0,13.0,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,1.0,1.0,1.0,1.0,1.0,0.4385290096535146
CAT,3.0,46.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,3.0,47.0,13.0,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,1.0,1.0,1.0,1.0,1.0,0.4385290096535146
CAT,4.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,4.0,1.0,13.0,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,1.0,1.0,1.0,1.0,1.0,0.4385290096535146
CAT,4.0,2.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,4.0,3.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,4.0,4.0,13.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,0.3755338080994054
CAT,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,4.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,4.0,7.0,13.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,0.3755338080994054
CAT,4.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,4.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,4.0,10.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
CAT,4.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,4.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,4.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,4.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,4.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,4.0,16.0,13.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,0.3755338080994054
CAT,4.0,17.0,13.0,4.0,1.3076923076923077,0.0,1.0,1.0,1.0,1.0,1.3999999999999986,2.0,2.0,2.3999999999999986,3.6000000000000014,4.0,4.0,4.0,1.377474463442389
CAT,4.0,18.0,13.0,5.0,2.5384615384615383,1.0,2.0,2.6000000000000005,3.0,3.0,3.0,3.0,3.6000000000000014,4.0,4.0,4.399999999999999,4.699999999999999,4.879999999999999,1.2659242088545832
CAT,4.0,19.0,13.0,6.0,2.076923076923077,0.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.6000000000000014,4.0,4.0,4.799999999999997,5.399999999999999,5.759999999999998,1.84668795692624
CAT,4.0,20.0,13.0,8.0,3.923076923076923,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.600000000000001,5.0,5.0,6.199999999999996,7.099999999999998,7.639999999999997,1.55250005161237
CAT,4.0,21.0,13.0,5.0,2.3846153846153846,0.0,2.0,2.6000000000000005,3.0,3.0,3.0,3.0,3.0,3.1999999999999993,3.8000000000000007,4.399999999999999,4.699999999999999,4.879999999999999,1.3252962900462133
CAT,4.0,22.0,13.0,5.0,2.769230769230769,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.3999999999999986,4.600000000000001,5.0,5.0,5.0,1.2351684199496948
CAT,4.0,23.0,13.0,5.0,3.0,1.0,3.0,3.0,3.1999999999999993,3.8000000000000007,4.399999999999999,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.632993161855452
CAT,4.0,24.0,13.0,4.0,2.6153846153846154,0.0,3.0,3.0,3.1999999999999993,3.8000000000000007,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.386750490563073
CAT,4.0,25.0,13.0,5.0,2.3846153846153846,0.0,2.0,2.6000000000000005,3.0,3.0,3.3999999999999986,4.0,4.0,4.199999999999999,4.800000000000001,5.0,5.0,5.0,1.7577666482623882
CAT,4.0,26.0,13.0,6.0,2.769230769230769,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.3999999999999986,4.600000000000001,5.399999999999999,5.699999999999999,5.879999999999999,1.4232501627054275
CAT,4.0,27.0,13.0,6.0,2.6153846153846154,1.0,2.0,2.6000000000000005,3.0,3.0,3.0,3.0,3.6000000000000014,4.0,4.0,4.799999999999997,5.399999999999999,5.759999999999998,1.4455945454184551
CAT,4.0,28.0,13.0,5.0,2.769230769230769,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.6000000000000014,4.0,4.0,4.399999999999999,4.699999999999999,4.879999999999999,1.1657505560686465
