category,dayofweek,binofday,count,max,mean,min,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p975,p99,stdev
MYE,0.0,27.0,12.0,4.0,2.0,1.0,1.5,2.0,2.0,2.1500000000000004,2.6999999999999993,3.0,3.0,3.3499999999999996,3.9000000000000004,4.0,4.0,4.0,1.2060453783110545
MYE,0.0,28.0,12.0,2.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4499999999999993,1.7249999999999996,1.8900000000000006,0.621581560508061
MYE,0.0,29.0,12.0,2.0,1.1666666666666667,0.0,1.0,1.0,1.0,1.1500000000000004,1.6999999999999993,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.7177405625652735
MYE,0.0,30.0,12.0,2.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.15000000000000036,0.6999999999999993,1.0,1.0,1.0,1.0,1.4499999999999993,1.7249999999999996,1.8900000000000006,0.6685579234215214
MYE,0.0,31.0,12.0,2.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3499999999999996,1.9000000000000004,2.0,2.0,2.0,0.7537783614444091
MYE,0.0,32.0,12.0,2.0,0.5833333333333334,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4499999999999993,1.7249999999999996,1.8900000000000006,0.6685579234215215
MYE,0.0,33.0,12.0,1.0,0.4166666666666667,0.0,0.0,0.05000000000000071,0.5999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5149286505444373
MYE,0.0,34.0,12.0,1.0,0.4166666666666667,0.0,0.0,0.05000000000000071,0.5999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5149286505444373
MYE,0.0,35.0,12.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.15000000000000036,0.6999999999999993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49236596391733095
MYE,0.0,36.0,12.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8000000000000007,1.0,1.0,1.0,1.0,1.0,0.45226701686664544
MYE,0.0,37.0,12.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999999999999964,0.9000000000000004,1.0,1.0,1.0,0.3892494720807615
MYE,0.0,38.0,12.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999999999999964,0.9000000000000004,1.0,1.0,1.0,0.3892494720807615
MYE,0.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,0.0,40.0,12.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499999999999993,0.7249999999999996,0.8900000000000006,0.28867513459481287
MYE,0.0,41.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,0.0,42.0,12.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499999999999993,0.7249999999999996,0.8900000000000006,0.28867513459481287
MYE,0.0,43.0,12.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499999999999993,0.7249999999999996,0.8900000000000006,0.28867513459481287
MYE,0.0,44.0,12.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499999999999993,0.7249999999999996,0.8900000000000006,0.28867513459481287
MYE,0.0,45.0,12.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499999999999993,0.7249999999999996,0.8900000000000006,0.28867513459481287
MYE,0.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,0.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,13.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
MYE,1.0,14.0,13.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,0.3755338080994054
MYE,1.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,16.0,13.0,4.0,1.6153846153846154,0.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.3999999999999986,3.0,3.0,3.0,3.0,3.3999999999999986,3.6999999999999993,3.879999999999999,1.2608503439122305
MYE,1.0,17.0,13.0,9.0,5.846153846153846,3.0,6.0,6.0,6.199999999999999,6.800000000000001,7.0,7.0,7.0,7.0,7.0,7.799999999999997,8.399999999999999,8.759999999999998,1.625123269486238
MYE,1.0,18.0,13.0,3.0,0.6153846153846154,0.0,0.0,0.6000000000000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7999999999999972,2.3999999999999986,2.759999999999998,0.869718492622904
MYE,1.0,19.0,13.0,3.0,0.9230769230769231,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.3999999999999986,2.6999999999999993,2.879999999999999,0.8623164985025763
MYE,1.0,20.0,13.0,4.0,2.076923076923077,1.0,2.0,2.0,2.0,2.0,2.3999999999999986,3.0,3.6000000000000014,4.0,4.0,4.0,4.0,4.0,1.255755978254962
MYE,1.0,21.0,13.0,3.0,1.4615384615384615,0.0,1.0,1.6000000000000005,2.0,2.0,2.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,0.9674179220468452
MYE,1.0,22.0,13.0,3.0,1.0769230769230769,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.3999999999999986,2.6999999999999993,2.879999999999999,0.75955452531275
MYE,1.0,23.0,13.0,4.0,1.7692307692307692,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.6000000000000014,3.1999999999999993,3.8000000000000007,4.0,4.0,4.0,1.3008872711759818
MYE,1.0,24.0,13.0,3.0,1.7692307692307692,0.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.2351684199496948
MYE,1.0,25.0,13.0,4.0,1.6923076923076923,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.799999999999997,3.3999999999999986,3.759999999999998,0.8548504142651102
MYE,1.0,26.0,13.0,3.0,1.5384615384615385,0.0,1.0,1.6000000000000005,2.0,2.0,2.3999999999999986,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.1982893790305562
MYE,1.0,27.0,13.0,3.0,1.5384615384615385,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,0.7762500258061847
MYE,1.0,28.0,13.0,2.0,1.0769230769230769,0.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.8623164985025763
MYE,1.0,29.0,13.0,5.0,1.7692307692307692,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.599999999999998,4.400000000000002,5.0,5.0,5.0,1.640825308284734
MYE,1.0,30.0,13.0,3.0,0.6153846153846154,0.0,0.0,0.6000000000000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7999999999999972,2.3999999999999986,2.759999999999998,0.869718492622904
MYE,1.0,31.0,13.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.3999999999999986,2.0,2.0,2.0,2.0,2.799999999999997,3.3999999999999986,3.759999999999998,1.224744871391589
MYE,1.0,32.0,13.0,2.0,0.6153846153846154,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6504436355879909
MYE,1.0,33.0,13.0,3.0,0.8461538461538461,0.0,0.0,0.6000000000000005,1.0,1.0,1.3999999999999986,2.0,2.0,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,1.0681880176381127
MYE,1.0,34.0,13.0,2.0,0.6153846153846154,0.0,0.0,0.6000000000000005,1.0,1.0,1.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,0.7679476477883045
MYE,1.0,35.0,13.0,2.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,0.7679476477883045
MYE,1.0,36.0,13.0,1.0,0.38461538461538464,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5063696835418333
MYE,1.0,37.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
MYE,1.0,38.0,13.0,2.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999972,1.3999999999999986,1.759999999999998,0.5547001962252291
MYE,1.0,39.0,13.0,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,1.0,1.0,1.0,1.0,1.0,0.4385290096535146
MYE,1.0,40.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,44.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
MYE,1.0,45.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,46.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,1.0,47.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
MYE,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,14.0,13.0,2.0,0.6153846153846154,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6504436355879909
MYE,2.0,15.0,13.0,7.0,5.3076923076923075,4.0,5.0,5.0,5.199999999999999,5.800000000000001,6.0,6.0,6.0,6.199999999999999,6.800000000000001,7.0,7.0,7.0,1.0315534712764842
MYE,2.0,16.0,13.0,4.0,2.4615384615384617,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1999999999999993,3.8000000000000007,4.0,4.0,4.0,1.0500305245868342
MYE,2.0,17.0,13.0,4.0,1.1538461538461537,0.0,1.0,1.0,1.0,1.0,1.3999999999999986,2.0,2.0,2.0,2.0,2.799999999999997,3.3999999999999986,3.759999999999998,1.1435437497937313
MYE,2.0,18.0,13.0,3.0,1.2307692307692308,0.0,1.0,1.0,1.0,1.0,1.3999999999999986,2.0,2.0,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,0.8320502943378436
MYE,2.0,19.0,13.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,0.5773502691896257
MYE,2.0,20.0,13.0,3.0,1.3076923076923077,0.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,0.8548504142651104
MYE,2.0,21.0,13.0,3.0,1.6153846153846154,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,0.8697184926229042
MYE,2.0,22.0,13.0,3.0,1.2307692307692308,0.0,1.0,1.0,1.0,1.0,1.3999999999999986,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,1.0127393670836666
MYE,2.0,23.0,13.0,6.0,1.8461538461538463,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.6000000000000014,3.1999999999999993,3.8000000000000007,4.799999999999997,5.399999999999999,5.759999999999998,1.7246329970051526
MYE,2.0,24.0,13.0,5.0,1.4615384615384615,0.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.6000000000000014,3.0,3.0,3.799999999999997,4.399999999999999,4.759999999999998,1.5063966175050876
MYE,2.0,25.0,13.0,4.0,1.8461538461538463,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.6000000000000014,3.0,3.0,3.3999999999999986,3.6999999999999993,3.879999999999999,1.214231845389905
MYE,2.0,26.0,13.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.3999999999999986,3.6999999999999993,3.879999999999999,0.816496580927726
MYE,2.0,27.0,13.0,4.0,1.6153846153846154,0.0,1.0,1.6000000000000005,2.0,2.0,2.3999999999999986,3.0,3.0,3.0,3.0,3.3999999999999986,3.6999999999999993,3.879999999999999,1.3252962900462133
MYE,2.0,28.0,13.0,4.0,1.4615384615384615,0.0,1.0,1.6000000000000005,2.0,2.0,2.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.3999999999999986,3.6999999999999993,3.879999999999999,1.1982893790305562
MYE,2.0,29.0,13.0,2.0,0.7692307692307693,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,0.7250110520819842
MYE,2.0,30.0,13.0,3.0,1.1538461538461537,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000014,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,0.8006407690254357
MYE,2.0,31.0,13.0,1.0,0.46153846153846156,0.0,0.0,0.6000000000000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5188745216627708
MYE,2.0,32.0,13.0,2.0,0.46153846153846156,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6602252917735247
MYE,2.0,33.0,13.0,2.0,0.46153846153846156,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6602252917735247
MYE,2.0,34.0,13.0,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48038446141526137
MYE,2.0,35.0,13.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,0.3755338080994054
MYE,2.0,36.0,13.0,1.0,0.46153846153846156,0.0,0.0,0.6000000000000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5188745216627708
MYE,2.0,37.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
MYE,2.0,38.0,13.0,2.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6304251719561152
MYE,2.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,40.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,41.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
MYE,2.0,42.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
MYE,2.0,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,44.0,13.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.8000000000000007,1.0,1.0,1.0,0.3755338080994054
MYE,2.0,45.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
MYE,2.0,46.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,2.0,47.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
MYE,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYE,3.0,13.0,13.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,0.6999999999999993,0.879999999999999,0.2773500981126146
MYE,3.0,14.0,13.0,2.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,1.0,1.0,1.0,1.0,1.3999999999999986,1.6999999999999993,1.879999999999999,0.6504436355879909
MYE,3.0,15.0,13.0,8.0,5.769230769230769,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.600000000000001,7.0,7.0,7.399999999999999,7.699999999999999,7.879999999999999,1.2351684199496953
MYE,3.0,16.0,13.0,3.0,1.6923076923076923,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,0.8548504142651102
MYE,3.0,17.0,13.0,3.0,1.6923076923076923,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,0.630425171956115
MYE,3.0,18.0,13.0,3.0,1.7692307692307692,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.6000000000000014,3.0,3.0,3.0,3.0,3.0,0.9268086959962983
MYE,3.0,19.0,13.0,5.0,2.230769230769231,0.0,2.0,2.0,2.0,2.0,2.3999999999999986,3.0,3.6000000000000014,4.0,4.0,4.399999999999999,4.699999999999999,4.879999999999999,1.4806443503784736
MYE,3.0,20.0,13.0,3.0,1.2307692307692308,0.0,1.0,1.0,1.0,1.0,1.3999999999999986,2.0,2.0,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,0.8320502943378436
MYE,3.0,21.0,13.0,3.0,2.1538461538461537,1.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.8006407690254357
MYE,3.0,22.0,13.0,4.0,1.7692307692307692,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.6000000000000014,3.0,3.0,3.3999999999999986,3.6999999999999993,3.879999999999999,1.1657505560686465
MYE,3.0,23.0,13.0,3.0,0.9230769230769231,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000014,2.0,2.0,2.3999999999999986,2.6999999999999993,2.879999999999999,0.9540735874430285
MYE,3.0,24.0,13.0,3.0,1.2307692307692308,0.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,1.0919284281983377
MYE,3.0,25.0,13.0,5.0,1.6923076923076923,0.0,1.0,1.6000000000000005,2.0,2.0,2.0,2.0,2.6000000000000014,3.0,3.0,3.799999999999997,4.399999999999999,4.759999999999998,1.3774744634423888
MYE,3.0,26.0,13.0,5.0,1.7692307692307692,0.0,1.0,1.6000000000000005,2.0,2.0,2.3999999999999986,3.0,3.0,3.1999999999999993,3.8000000000000007,4.399999999999999,4.699999999999999,4.879999999999999,1.589226549501683
MYE,3.0,27.0,13.0,3.0,1.1538461538461537,0.0,1.0,1.0,1.1999999999999993,1.8000000000000007,2.0,2.0,2.0,2.1999999999999993,2.8000000000000007,3.0,3.0,3.0,1.1435437497937313
MYE,3.0,28.0,13.0,2.0,0.7692307692307693,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6000000000000014,2.0,2.0,2.0,2.0,2.0,0.8320502943378436
