day_of_week,dow_name,bin_of_day,bin_of_day_str,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
1,Tue,11,11:00,39.000000,30.282051,21.000000,41.000000,4.806513,0.769658,23.102564,0.158725,0.420982,-0.057070,27.500000,30.000000,32.000000,39.200000,41.000000
1,Tue,12,12:00,39.000000,31.641026,20.000000,43.000000,4.831297,0.773627,23.341430,0.152691,0.000248,0.040259,28.000000,32.000000,35.000000,39.100000,41.860000
1,Tue,13,13:00,39.000000,31.769231,16.000000,50.000000,7.128377,1.141454,50.813765,0.224380,0.257478,1.020121,27.000000,32.000000,36.000000,41.000000,50.000000
1,Tue,14,14:00,39.000000,29.333333,18.000000,44.000000,5.895285,0.944001,34.754386,0.200976,0.172057,-0.182399,25.000000,29.000000,32.500000,38.100000,42.100000
1,Tue,15,15:00,39.000000,23.589744,15.000000,34.000000,3.816294,0.611096,14.564103,0.161778,0.273408,0.707356,22.000000,23.000000,26.000000,30.000000,32.480000
1,Tue,16,16:00,39.000000,22.410256,14.000000,36.000000,4.253283,0.681070,18.090418,0.189792,0.757496,1.581842,19.000000,22.000000,25.000000,29.100000,33.720000
1,Tue,17,17:00,39.000000,16.794872,9.000000,24.000000,4.117865,0.659386,16.956815,0.245186,0.249816,-0.829873,14.000000,16.000000,20.000000,24.000000,24.000000
1,Tue,18,18:00,39.000000,12.230769,3.000000,20.000000,3.936747,0.630384,15.497976,0.321872,-0.266053,-0.053175,10.500000,12.000000,15.000000,18.100000,19.620000
1,Tue,19,19:00,39.000000,8.256410,3.000000,14.000000,2.926449,0.468607,8.564103,0.354446,0.178198,-0.630808,6.500000,8.000000,10.000000,13.000000,13.620000
1,Tue,20,20:00,39.000000,4.897436,1.000000,10.000000,2.198024,0.351966,4.831309,0.448811,0.246921,-0.358994,3.000000,5.000000,6.000000,9.000000,9.620000
1,Tue,21,21:00,39.000000,2.794872,0.000000,11.000000,2.092335,0.335042,4.377868,0.748634,1.613159,4.928168,1.000000,3.000000,4.000000,6.000000,9.100000
1,Tue,22,22:00,39.000000,1.589744,0.000000,5.000000,1.332152,0.213315,1.774629,0.837967,0.747302,-0.186057,1.000000,1.000000,2.500000,4.000000,4.620000
1,Tue,23,23:00,39.000000,0.820513,0.000000,3.000000,0.790463,0.126575,0.624831,0.963376,0.674523,-0.016162,0.000000,1.000000,1.000000,2.000000,2.620000
2,Wed,0,00:00,39.000000,0.512821,0.000000,3.000000,0.720811,0.115422,0.519568,1.405581,1.508383,2.498903,0.000000,0.000000,1.000000,2.000000,2.620000
2,Wed,1,01:00,39.000000,0.435897,0.000000,2.000000,0.680359,0.108945,0.462888,1.560823,1.300722,0.457400,0.000000,0.000000,1.000000,2.000000,2.000000
2,Wed,2,02:00,39.000000,0.230769,0.000000,2.000000,0.583165,0.093381,0.340081,2.527047,2.457964,4.885656,0.000000,0.000000,0.000000,2.000000,2.000000
2,Wed,3,03:00,39.000000,0.153846,0.000000,1.000000,0.365518,0.058530,0.133603,2.375865,1.996428,2.090363,0.000000,0.000000,0.000000,1.000000,1.000000
2,Wed,4,04:00,39.000000,0.102564,0.000000,1.000000,0.307355,0.049216,0.094467,2.996709,2.725964,5.722008,0.000000,0.000000,0.000000,1.000000,1.000000
2,Wed,5,05:00,39.000000,0.128205,0.000000,1.000000,0.338688,0.054234,0.114710,2.641770,2.314173,3.534181,0.000000,0.000000,0.000000,1.000000,1.000000
2,Wed,6,06:00,39.000000,0.179487,0.000000,1.000000,0.388776,0.062254,0.151147,2.166040,1.737954,1.072876,0.000000,0.000000,0.000000,1.000000,1.000000
2,Wed,7,07:00,39.000000,15.538462,8.000000,21.000000,2.583818,0.413742,6.676113,0.166285,-0.384157,0.779816,14.000000,15.000000,17.000000,19.100000,20.620000
2,Wed,8,08:00,39.000000,20.256410,15.000000,27.000000,3.559405,0.569961,12.669366,0.175717,0.172848,-1.023057,17.500000,20.000000,23.000000,26.000000,26.620000
2,Wed,9,09:00,39.000000,21.564103,12.000000,33.000000,5.077271,0.813014,25.778677,0.235450,0.328326,-0.098242,18.500000,21.000000,24.000000,31.100000,32.620000
2,Wed,10,10:00,39.000000,27.410256,15.000000,36.000000,4.615295,0.739039,21.300945,0.168378,-0.167293,0.141794,24.500000,28.000000,31.000000,35.000000,35.620000
2,Wed,11,11:00,39.000000,29.153846,18.000000,39.000000,5.153121,0.825160,26.554656,0.176756,-0.173491,-0.524848,26.000000,29.000000,32.500000,37.100000,38.620000
2,Wed,12,12:00,39.000000,31.230769,24.000000,39.000000,4.094036,0.655570,16.761134,0.131090,0.036208,-0.876824,27.500000,32.000000,34.000000,38.100000,39.000000
2,Wed,13,13:00,39.000000,29.256410,18.000000,38.000000,4.848863,0.776439,23.511471,0.165737,-0.157644,-0.549519,26.000000,29.000000,33.000000,37.000000,37.620000
