PatType,day_of_week,dow_name,bin_of_day,bin_of_day_str,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
CAT,3,Thu,5,05:00,39.000000,0.025641,0.000000,1.000000,0.160128,0.025641,0.025641,6.244998,6.244998,39.000000,0.000000,0.000000,0.000000,0.000000,0.620000
CAT,3,Thu,6,06:00,39.000000,0.051282,0.000000,1.000000,0.223456,0.035782,0.049933,4.357389,4.233256,16.779401,0.000000,0.000000,0.000000,0.100000,1.000000
CAT,3,Thu,7,07:00,39.000000,0.051282,0.000000,1.000000,0.223456,0.035782,0.049933,4.357389,4.233256,16.779401,0.000000,0.000000,0.000000,0.100000,1.000000
CAT,3,Thu,8,08:00,39.000000,0.256410,0.000000,2.000000,0.498310,0.079793,0.248313,1.943410,1.812235,2.654811,0.000000,0.000000,0.000000,1.000000,1.620000
CAT,3,Thu,9,09:00,39.000000,2.461538,0.000000,5.000000,1.519109,0.243252,2.307692,0.617138,0.100849,-0.991592,1.000000,2.000000,4.000000,5.000000,5.000000
CAT,3,Thu,10,10:00,39.000000,4.025641,0.000000,7.000000,1.441622,0.230844,2.078273,0.358110,-0.546932,0.691944,3.000000,4.000000,5.000000,6.000000,6.620000
CAT,3,Thu,11,11:00,39.000000,4.307692,0.000000,8.000000,1.988835,0.318469,3.955466,0.461694,-0.133571,-0.685701,3.000000,4.000000,6.000000,7.100000,8.000000
CAT,3,Thu,12,12:00,39.000000,5.307692,0.000000,11.000000,2.178288,0.348805,4.744939,0.410402,0.290983,0.848706,4.000000,5.000000,6.000000,9.000000,10.240000
CAT,3,Thu,13,13:00,39.000000,5.256410,1.000000,12.000000,2.510168,0.401949,6.300945,0.477544,0.135322,0.079782,3.500000,5.000000,7.000000,8.100000,10.860000
CAT,3,Thu,14,14:00,39.000000,4.358974,0.000000,9.000000,1.979994,0.317053,3.920378,0.454234,0.628076,0.409023,3.000000,4.000000,5.000000,8.100000,9.000000
CAT,3,Thu,15,15:00,39.000000,4.769231,1.000000,9.000000,2.032131,0.325401,4.129555,0.426092,0.112775,-0.678219,3.000000,5.000000,6.000000,8.000000,8.620000
CAT,3,Thu,16,16:00,39.000000,4.641026,1.000000,9.000000,2.108718,0.337665,4.446694,0.454365,-0.065741,-0.691629,3.000000,5.000000,6.000000,8.000000,8.620000
CAT,3,Thu,17,17:00,39.000000,3.358974,0.000000,6.000000,1.798935,0.288060,3.236167,0.535561,-0.058310,-1.057311,2.000000,3.000000,5.000000,6.000000,6.000000
CAT,3,Thu,18,18:00,39.000000,2.128205,0.000000,5.000000,1.379922,0.220964,1.904184,0.648397,0.328172,-0.686006,1.000000,2.000000,3.000000,4.100000,5.000000
CAT,3,Thu,19,19:00,39.000000,1.948718,0.000000,5.000000,1.356247,0.217173,1.839406,0.695969,0.364242,-0.595851,1.000000,2.000000,3.000000,4.000000,4.620000
CAT,3,Thu,20,20:00,39.000000,1.615385,0.000000,6.000000,1.425619,0.228282,2.032389,0.882526,1.017960,1.382691,0.500000,2.000000,2.000000,4.100000,5.620000
CAT,3,Thu,21,21:00,39.000000,1.282051,0.000000,5.000000,1.296731,0.207643,1.681511,1.011450,0.814896,0.279253,0.000000,1.000000,2.000000,3.100000,4.620000
CAT,3,Thu,22,22:00,39.000000,0.666667,0.000000,2.000000,0.737468,0.118089,0.543860,1.106203,0.630116,-0.867255,0.000000,1.000000,1.000000,2.000000,2.000000
CAT,3,Thu,23,23:00,39.000000,0.461538,0.000000,3.000000,0.682339,0.109262,0.465587,1.478402,1.717324,3.758065,0.000000,0.000000,1.000000,1.100000,2.620000
CAT,4,Fri,0,00:00,39.000000,0.333333,0.000000,2.000000,0.621261,0.099481,0.385965,1.863782,1.722344,1.897029,0.000000,0.000000,0.500000,2.000000,2.000000
CAT,4,Fri,1,01:00,39.000000,0.615385,0.000000,3.000000,0.747465,0.119690,0.558704,1.214631,1.575241,3.440896,0.000000,1.000000,1.000000,1.200000,3.000000
CAT,4,Fri,2,02:00,39.000000,0.205128,0.000000,2.000000,0.469013,0.075102,0.219973,2.286437,2.290519,4.919884,0.000000,0.000000,0.000000,1.000000,1.620000
CAT,4,Fri,3,03:00,39.000000,0.179487,0.000000,1.000000,0.388776,0.062254,0.151147,2.166040,1.737954,1.072876,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,4,Fri,4,04:00,39.000000,0.076923,0.000000,1.000000,0.269953,0.043227,0.072874,3.509386,3.303881,9.395395,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,4,Fri,5,05:00,39.000000,0.051282,0.000000,1.000000,0.223456,0.035782,0.049933,4.357389,4.233256,16.779401,0.000000,0.000000,0.000000,0.100000,1.000000
CAT,4,Fri,6,06:00,39.000000,0.102564,0.000000,1.000000,0.307355,0.049216,0.094467,2.996709,2.725964,5.722008,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,4,Fri,7,07:00,39.000000,0.102564,0.000000,1.000000,0.307355,0.049216,0.094467,2.996709,2.725964,5.722008,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,4,Fri,8,08:00,39.000000,0.128205,0.000000,2.000000,0.409074,0.065504,0.167341,3.190776,3.432914,12.175641,0.000000,0.000000,0.000000,1.000000,1.620000
CAT,4,Fri,9,09:00,39.000000,2.461538,0.000000,5.000000,1.314817,0.210539,1.728745,0.534145,0.161172,-0.283351,2.000000,2.000000,3.000000,5.000000,5.000000
CAT,4,Fri,10,10:00,39.000000,4.025641,1.000000,9.000000,1.926097,0.308422,3.709852,0.478457,0.520777,-0.442564,3.000000,3.000000,6.000000,7.000000,8.240000
CAT,4,Fri,11,11:00,39.000000,5.205128,0.000000,13.000000,2.515002,0.402723,6.325236,0.483178,0.665646,1.314346,3.000000,5.000000,7.000000,9.100000,11.860000
CAT,4,Fri,12,12:00,39.000000,5.743590,1.000000,10.000000,1.996285,0.319661,3.985155,0.347568,-0.023896,-0.172322,4.500000,6.000000,7.000000,9.000000,9.620000
CAT,4,Fri,13,13:00,39.000000,5.820513,2.000000,10.000000,1.944923,0.311437,3.782726,0.334150,0.221035,-0.634684,4.000000,6.000000,7.000000,9.000000,9.620000
CAT,4,Fri,14,14:00,39.000000,6.256410,1.000000,12.000000,2.185092,0.349895,4.774629,0.349257,-0.075038,0.523996,5.000000,6.000000,8.000000,9.000000,10.860000
CAT,4,Fri,15,15:00,39.000000,5.025641,2.000000,8.000000,1.898575,0.304015,3.604588,0.377778,0.131578,-1.086254,3.000000,5.000000,6.000000,8.000000,8.000000
CAT,4,Fri,16,16:00,39.000000,5.538462,1.000000,9.000000,2.062780,0.330309,4.255061,0.372446,-0.057782,-0.719608,4.000000,6.000000,7.000000,9.000000,9.000000
CAT,4,Fri,17,17:00,39.000000,4.153846,0.000000,8.000000,1.740213,0.278657,3.028340,0.418940,0.288152,0.558581,3.000000,4.000000,5.000000,8.000000,8.000000
CAT,4,Fri,18,18:00,39.000000,2.794872,0.000000,6.000000,1.472189,0.235739,2.167341,0.526747,0.321821,-0.670343,2.000000,3.000000,4.000000,5.000000,5.620000
CAT,4,Fri,19,19:00,39.000000,2.820513,0.000000,6.000000,1.668150,0.267118,2.782726,0.591435,0.335610,-0.407093,2.000000,3.000000,4.000000,6.000000,6.000000
CAT,4,Fri,20,20:00,39.000000,1.769231,0.000000,6.000000,1.286806,0.206054,1.655870,0.727325,1.002915,1.692414,1.000000,2.000000,2.500000,4.000000,5.240000
CAT,4,Fri,21,21:00,39.000000,1.076923,0.000000,4.000000,1.085420,0.173806,1.178138,1.007890,0.881770,0.098463,0.000000,1.000000,2.000000,3.000000,3.620000
CAT,4,Fri,22,22:00,39.000000,0.820513,0.000000,3.000000,0.942332,0.150894,0.887989,1.148467,0.775521,-0.546187,0.000000,1.000000,1.500000,2.100000,3.000000
CAT,4,Fri,23,23:00,39.000000,0.743590,0.000000,4.000000,0.909539,0.145643,0.827260,1.223173,1.431802,2.749387,0.000000,1.000000,1.000000,2.000000,3.240000
CAT,5,Sat,0,00:00,39.000000,0.435897,0.000000,4.000000,0.820618,0.131404,0.673414,1.882595,2.625490,8.656065,0.000000,0.000000,1.000000,2.000000,3.240000
CAT,5,Sat,1,01:00,39.000000,0.282051,0.000000,2.000000,0.604750,0.096837,0.365722,2.144112,2.052500,3.120454,0.000000,0.000000,0.000000,2.000000,2.000000
CAT,5,Sat,2,02:00,39.000000,0.179487,0.000000,1.000000,0.388776,0.062254,0.151147,2.166040,1.737954,1.072876,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,5,Sat,3,03:00,39.000000,0.230769,0.000000,1.000000,0.426833,0.068348,0.182186,1.849609,1.329719,-0.247247,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,5,Sat,4,04:00,39.000000,0.051282,0.000000,1.000000,0.223456,0.035782,0.049933,4.357389,4.233256,16.779401,0.000000,0.000000,0.000000,0.100000,1.000000
CAT,5,Sat,5,05:00,39.000000,0.179487,0.000000,1.000000,0.388776,0.062254,0.151147,2.166040,1.737954,1.072876,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,5,Sat,6,06:00,39.000000,0.051282,0.000000,1.000000,0.223456,0.035782,0.049933,4.357389,4.233256,16.779401,0.000000,0.000000,0.000000,0.100000,1.000000
CAT,5,Sat,7,07:00,39.000000,0.076923,0.000000,1.000000,0.269953,0.043227,0.072874,3.509386,3.303881,9.395395,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,5,Sat,8,08:00,39.000000,0.179487,0.000000,1.000000,0.388776,0.062254,0.151147,2.166040,1.737954,1.072876,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,5,Sat,9,09:00,39.000000,1.564103,0.000000,4.000000,1.209499,0.193675,1.462888,0.773286,0.547509,-0.327098,1.000000,1.000000,2.000000,4.000000,4.000000
CAT,5,Sat,10,10:00,39.000000,1.923077,0.000000,4.000000,0.956546,0.153170,0.914980,0.497404,0.159777,-0.185072,1.000000,2.000000,2.500000,3.100000,4.000000
CAT,5,Sat,11,11:00,39.000000,1.717949,0.000000,5.000000,1.099012,0.175983,1.207827,0.639723,0.599965,1.041448,1.000000,2.000000,2.000000,3.100000,4.620000
CAT,5,Sat,12,12:00,39.000000,1.358974,0.000000,3.000000,1.135253,0.181786,1.288799,0.835375,0.255072,-1.319398,0.000000,1.000000,2.000000,3.000000,3.000000
CAT,5,Sat,13,13:00,39.000000,1.179487,0.000000,5.000000,1.072915,0.171804,1.151147,0.909646,1.509674,3.730855,0.500000,1.000000,2.000000,2.200000,4.620000
CAT,5,Sat,14,14:00,39.000000,0.974359,0.000000,2.000000,0.842527,0.134912,0.709852,0.864699,0.049886,-1.600564,0.000000,1.000000,2.000000,2.000000,2.000000
CAT,5,Sat,15,15:00,39.000000,0.923077,0.000000,4.000000,1.010071,0.161741,1.020243,1.094243,1.129551,1.086542,0.000000,1.000000,1.000000,3.000000,3.620000
CAT,5,Sat,16,16:00,39.000000,0.743590,0.000000,3.000000,0.938026,0.150204,0.879892,1.261483,0.953691,-0.236874,0.000000,0.000000,1.000000,2.100000,3.000000
CAT,5,Sat,17,17:00,39.000000,0.538462,0.000000,3.000000,0.755546,0.120984,0.570850,1.403157,1.406505,1.749087,0.000000,0.000000,1.000000,2.000000,2.620000
CAT,5,Sat,18,18:00,39.000000,0.512821,0.000000,2.000000,0.643665,0.103069,0.414305,1.255147,0.886151,-0.202504,0.000000,0.000000,1.000000,2.000000,2.000000
CAT,5,Sat,19,19:00,39.000000,0.307692,0.000000,2.000000,0.613611,0.098256,0.376518,1.994235,1.879764,2.455235,0.000000,0.000000,0.000000,2.000000,2.000000
CAT,5,Sat,20,20:00,39.000000,0.384615,0.000000,2.000000,0.590066,0.094486,0.348178,1.534172,1.284625,0.755782,0.000000,0.000000,1.000000,1.100000,2.000000
CAT,5,Sat,21,21:00,39.000000,0.307692,0.000000,1.000000,0.467572,0.074871,0.218623,1.519609,0.867044,-1.318652,0.000000,0.000000,1.000000,1.000000,1.000000
CAT,5,Sat,22,22:00,39.000000,0.282051,0.000000,1.000000,0.455881,0.072999,0.207827,1.616304,1.007850,-1.040365,0.000000,0.000000,1.000000,1.000000,1.000000
CAT,5,Sat,23,23:00,39.000000,0.307692,0.000000,2.000000,0.520822,0.083398,0.271255,1.692670,1.442937,1.250667,0.000000,0.000000,1.000000,1.000000,1.620000
CAT,6,Sun,0,00:00,39.000000,0.230769,0.000000,2.000000,0.484580,0.077595,0.234818,2.099847,2.033832,3.643442,0.000000,0.000000,0.000000,1.000000,1.620000
CAT,6,Sun,1,01:00,39.000000,0.128205,0.000000,1.000000,0.338688,0.054234,0.114710,2.641770,2.314173,3.534181,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,6,Sun,2,02:00,39.000000,0.051282,0.000000,1.000000,0.223456,0.035782,0.049933,4.357389,4.233256,16.779401,0.000000,0.000000,0.000000,0.100000,1.000000
CAT,6,Sun,3,03:00,39.000000,0.025641,0.000000,1.000000,0.160128,0.025641,0.025641,6.244998,6.244998,39.000000,0.000000,0.000000,0.000000,0.000000,0.620000
CAT,6,Sun,4,04:00,39.000000,0.128205,0.000000,1.000000,0.338688,0.054234,0.114710,2.641770,2.314173,3.534181,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,6,Sun,5,05:00,39.000000,0.076923,0.000000,1.000000,0.269953,0.043227,0.072874,3.509386,3.303881,9.395395,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,6,Sun,6,06:00,39.000000,0.076923,0.000000,1.000000,0.269953,0.043227,0.072874,3.509386,3.303881,9.395395,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,6,Sun,7,07:00,39.000000,0.102564,0.000000,1.000000,0.307355,0.049216,0.094467,2.996709,2.725964,5.722008,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,6,Sun,8,08:00,39.000000,0.179487,0.000000,1.000000,0.388776,0.062254,0.151147,2.166040,1.737954,1.072876,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,6,Sun,9,09:00,39.000000,0.256410,0.000000,2.000000,0.548584,0.087844,0.300945,2.139479,2.107871,3.707873,0.000000,0.000000,0.000000,1.100000,2.000000
CAT,6,Sun,10,10:00,39.000000,0.512821,0.000000,2.000000,0.643665,0.103069,0.414305,1.255147,0.886151,-0.202504,0.000000,0.000000,1.000000,2.000000,2.000000
CAT,6,Sun,11,11:00,39.000000,0.461538,0.000000,2.000000,0.642616,0.102901,0.412955,1.392335,1.091029,0.164261,0.000000,0.000000,1.000000,2.000000,2.000000
CAT,6,Sun,12,12:00,39.000000,0.666667,0.000000,2.000000,0.772328,0.123672,0.596491,1.158493,0.669007,-0.980829,0.000000,0.000000,1.000000,2.000000,2.000000
CAT,6,Sun,13,13:00,39.000000,0.589744,0.000000,2.000000,0.637344,0.102057,0.406208,1.080714,0.609740,-0.516585,0.000000,1.000000,1.000000,2.000000,2.000000
CAT,6,Sun,14,14:00,39.000000,0.512821,0.000000,2.000000,0.601393,0.096300,0.361673,1.172716,0.713685,-0.392599,0.000000,0.000000,1.000000,1.100000,2.000000
CAT,6,Sun,15,15:00,39.000000,0.564103,0.000000,2.000000,0.680359,0.108945,0.462888,1.206090,0.813140,-0.427780,0.000000,0.000000,1.000000,2.000000,2.000000
CAT,6,Sun,16,16:00,39.000000,0.307692,0.000000,1.000000,0.467572,0.074871,0.218623,1.519609,0.867044,-1.318652,0.000000,0.000000,1.000000,1.000000,1.000000
CAT,6,Sun,17,17:00,39.000000,0.333333,0.000000,2.000000,0.577350,0.092450,0.333333,1.732051,1.569440,1.617354,0.000000,0.000000,1.000000,1.100000,2.000000
CAT,6,Sun,18,18:00,39.000000,0.282051,0.000000,1.000000,0.455881,0.072999,0.207827,1.616304,1.007850,-1.040365,0.000000,0.000000,1.000000,1.000000,1.000000
CAT,6,Sun,19,19:00,39.000000,0.153846,0.000000,1.000000,0.365518,0.058530,0.133603,2.375865,1.996428,2.090363,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,6,Sun,20,20:00,39.000000,0.307692,0.000000,1.000000,0.467572,0.074871,0.218623,1.519609,0.867044,-1.318652,0.000000,0.000000,1.000000,1.000000,1.000000
CAT,6,Sun,21,21:00,39.000000,0.333333,0.000000,1.000000,0.477567,0.076472,0.228070,1.432701,0.735711,-1.540541,0.000000,0.000000,1.000000,1.000000,1.000000
CAT,6,Sun,22,22:00,39.000000,0.179487,0.000000,1.000000,0.388776,0.062254,0.151147,2.166040,1.737954,1.072876,0.000000,0.000000,0.000000,1.000000,1.000000
CAT,6,Sun,23,23:00,39.000000,0.205128,0.000000,1.000000,0.409074,0.065504,0.167341,1.994235,1.519583,0.323017,0.000000,0.000000,0.000000,1.000000,1.000000
IVT,0,Mon,0,00:00,40.000000,0.050000,0.000000,1.000000,0.220721,0.034899,0.048718,4.414429,4.292145,17.285319,0.000000,0.000000,0.000000,0.050000,1.000000
IVT,0,Mon,1,01:00,40.000000,0.225000,0.000000,2.000000,0.479717,0.075850,0.230128,2.132075,2.074784,3.832999,0.000000,0.000000,0.000000,1.000000,1.610000
IVT,0,Mon,2,02:00,40.000000,0.150000,0.000000,1.000000,0.361620,0.057177,0.130769,2.410802,2.037613,2.262572,0.000000,0.000000,0.000000,1.000000,1.000000
IVT,0,Mon,3,03:00,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,0,Mon,4,04:00,40.000000,0.075000,0.000000,1.000000,0.266747,0.042176,0.071154,3.556624,3.354255,9.735881,0.000000,0.000000,0.000000,1.000000,1.000000
IVT,0,Mon,5,05:00,40.000000,0.075000,0.000000,1.000000,0.266747,0.042176,0.071154,3.556624,3.354255,9.735881,0.000000,0.000000,0.000000,1.000000,1.000000
IVT,0,Mon,6,06:00,40.000000,0.075000,0.000000,1.000000,0.266747,0.042176,0.071154,3.556624,3.354255,9.735881,0.000000,0.000000,0.000000,1.000000,1.000000
IVT,0,Mon,7,07:00,40.000000,4.600000,0.000000,9.000000,1.751190,0.276887,3.066667,0.380693,-0.703221,1.684921,4.000000,5.000000,6.000000,6.050000,8.220000
IVT,0,Mon,8,08:00,40.000000,7.225000,1.000000,14.000000,3.198457,0.505720,10.230128,0.442693,0.116503,0.429924,6.000000,7.000000,9.000000,14.000000,14.000000
IVT,0,Mon,9,09:00,40.000000,12.400000,0.000000,21.000000,4.470989,0.706925,19.989744,0.360564,-1.066673,1.907442,11.000000,12.500000,15.000000,18.050000,20.220000
IVT,0,Mon,10,10:00,40.000000,16.325000,0.000000,27.000000,5.937225,0.938758,35.250641,0.363689,-1.353684,2.517178,14.750000,17.000000,20.000000,23.000000,25.440000
IVT,0,Mon,11,11:00,40.000000,16.900000,0.000000,28.000000,5.977736,0.945163,35.733333,0.353712,-1.240311,2.556371,15.000000,18.000000,20.250000,24.150000,27.610000
IVT,0,Mon,12,12:00,40.000000,16.725000,0.000000,28.000000,6.205818,0.981226,38.512179,0.371050,-1.200804,2.266657,14.750000,18.000000,20.000000,24.100000,27.220000
IVT,0,Mon,13,13:00,40.000000,17.450000,0.000000,31.000000,6.388893,1.010173,40.817949,0.366126,-1.054933,2.065841,14.750000,19.000000,21.000000,25.100000,29.440000
IVT,0,Mon,14,14:00,40.000000,16.250000,0.000000,26.000000,5.798983,0.916900,33.628205,0.356860,-1.314896,2.635893,15.000000,17.000000,19.000000,23.150000,26.000000
IVT,0,Mon,15,15:00,40.000000,14.125000,0.000000,24.000000,5.345439,0.845188,28.573718,0.378438,-0.823641,1.426703,12.000000,14.000000,18.000000,21.100000,23.610000
IVT,0,Mon,16,16:00,40.000000,11.325000,0.000000,21.000000,4.428275,0.700172,19.609615,0.391018,-0.754057,1.449737,9.000000,12.000000,14.000000,17.100000,20.220000
IVT,0,Mon,17,17:00,40.000000,10.700000,0.000000,18.000000,4.496152,0.710904,20.215385,0.420201,-0.594311,0.160737,8.000000,11.000000,14.000000,17.050000,18.000000
IVT,0,Mon,18,18:00,40.000000,6.650000,0.000000,13.000000,3.206964,0.507065,10.284615,0.482250,-0.230058,-0.132471,4.750000,7.000000,9.000000,12.050000,13.000000
IVT,0,Mon,19,19:00,40.000000,4.525000,0.000000,10.000000,2.511384,0.397085,6.307051,0.555002,0.234815,0.094265,3.000000,5.000000,6.000000,9.050000,10.000000
IVT,0,Mon,20,20:00,40.000000,2.600000,0.000000,6.000000,1.645507,0.260177,2.707692,0.632887,0.141025,-0.949300,1.000000,2.500000,4.000000,5.000000,5.610000
IVT,0,Mon,21,21:00,40.000000,1.200000,0.000000,4.000000,1.223698,0.193484,1.497436,1.019748,0.745904,-0.452250,0.000000,1.000000,2.000000,3.050000,4.000000
IVT,0,Mon,22,22:00,40.000000,0.625000,0.000000,3.000000,0.806623,0.127538,0.650641,1.290597,1.113738,0.519072,0.000000,0.000000,1.000000,2.000000,2.610000
IVT,0,Mon,23,23:00,40.000000,0.200000,0.000000,1.000000,0.405096,0.064051,0.164103,2.025479,1.559086,0.450747,0.000000,0.000000,0.000000,1.000000,1.000000
IVT,1,Tue,0,00:00,39.000000,0.205128,0.000000,1.000000,0.409074,0.065504,0.167341,1.994235,1.519583,0.323017,0.000000,0.000000,0.000000,1.000000,1.000000
IVT,1,Tue,1,01:00,39.000000,0.076923,0.000000,1.000000,0.269953,0.043227,0.072874,3.509386,3.303881,9.395395,0.000000,0.000000,0.000000,1.000000,1.000000
IVT,1,Tue,2,02:00,39.000000,0.051282,0.000000,1.000000,0.223456,0.035782,0.049933,4.357389,4.233256,16.779401,0.000000,0.000000,0.000000,0.100000,1.000000
IVT,1,Tue,3,03:00,39.000000,0.051282,0.000000,1.000000,0.223456,0.035782,0.049933,4.357389,4.233256,16.779401,0.000000,0.000000,0.000000,0.100000,1.000000
IVT,1,Tue,4,04:00,39.000000,0.051282,0.000000,1.000000,0.223456,0.035782,0.049933,4.357389,4.233256,16.779401,0.000000,0.000000,0.000000,0.100000,1.000000
IVT,1,Tue,5,05:00,39.000000,0.076923,0.000000,1.000000,0.269953,0.043227,0.072874,3.509386,3.303881,9.395395,0.000000,0.000000,0.000000,1.000000,1.000000
IVT,1,Tue,6,06:00,39.000000,0.076923,0.000000,1.000000,0.269953,0.043227,0.072874,3.509386,3.303881,9.395395,0.000000,0.000000,0.000000,1.000000,1.000000
IVT,1,Tue,7,07:00,39.000000,0.205128,0.000000,3.000000,0.570295,0.091320,0.325236,2.780187,3.597808,15.124490,0.000000,0.000000,0.000000,1.000000,2.240000
IVT,1,Tue,8,08:00,39.000000,6.615385,3.000000,9.000000,1.497636,0.239814,2.242915,0.226387,-0.878934,0.391457,6.000000,7.000000,8.000000,8.100000,9.000000
IVT,1,Tue,9,09:00,39.000000,9.153846,1.000000,18.000000,3.957262,0.633669,15.659919,0.432306,-0.002145,-0.436771,6.500000,9.000000,12.000000,15.100000,17.240000
IVT,1,Tue,10,10:00,39.000000,12.769231,4.000000,20.000000,3.107390,0.497581,9.655870,0.243350,-0.128036,0.898229,11.000000,13.000000,14.500000,18.000000,19.240000
IVT,1,Tue,11,11:00,39.000000,16.307692,8.000000,25.000000,3.846761,0.615975,14.797571,0.235886,0.050587,0.368811,14.000000,16.000000,18.500000,22.300000,25.000000
IVT,1,Tue,12,12:00,39.000000,17.820513,10.000000,25.000000,3.515917,0.562997,12.361673,0.197296,0.042227,-0.503702,15.000000,17.000000,21.000000,23.100000,24.620000
IVT,1,Tue,13,13:00,39.000000,18.128205,8.000000,31.000000,4.372037,0.700086,19.114710,0.241173,0.384872,1.244169,15.500000,18.000000,20.000000,25.000000,28.720000
IVT,1,Tue,14,14:00,39.000000,16.846154,7.000000,24.000000,4.331880,0.693656,18.765182,0.257144,-0.241847,-0.558539,14.000000,18.000000,20.500000,23.100000,24.000000
IVT,1,Tue,15,15:00,39.000000,15.051282,8.000000,22.000000,2.713986,0.434586,7.365722,0.180316,-0.073634,0.741585,13.000000,15.000000,17.000000,19.100000,21.240000
IVT,1,Tue,16,16:00,39.000000,15.025641,10.000000,22.000000,2.767168,0.443102,7.657220,0.184163,0.561102,0.075039,13.000000,15.000000,16.500000,20.100000,21.620000
IVT,1,Tue,17,17:00,39.000000,12.025641,6.000000,18.000000,3.124497,0.500320,9.762483,0.259820,0.018608,-0.898211,10.000000,11.000000,14.500000,17.000000,17.620000
IVT,1,Tue,18,18:00,39.000000,8.743590,2.000000,15.000000,2.971071,0.475752,8.827260,0.339800,-0.295416,0.000245,7.000000,9.000000,11.000000,13.000000,14.240000
IVT,1,Tue,19,19:00,39.000000,5.538462,1.000000,11.000000,2.150228,0.344312,4.623482,0.388236,0.689445,1.098836,4.000000,5.000000,6.500000,10.100000,11.000000
IVT,1,Tue,20,20:00,39.000000,3.153846,0.000000,7.000000,1.871370,0.299659,3.502024,0.593361,0.399712,-0.545804,2.000000,3.000000,4.000000,6.100000,7.000000
IVT,1,Tue,21,21:00,39.000000,1.589744,0.000000,7.000000,1.408955,0.225613,1.985155,0.886278,1.740831,5.043803,1.000000,1.000000,2.000000,3.200000,6.240000
IVT,1,Tue,22,22:00,39.000000,0.538462,0.000000,2.000000,0.719874,0.115272,0.518219,1.336909,0.974094,-0.354754,0.000000,0.000000,1.000000,2.000000,2.000000
IVT,1,Tue,23,23:00,39.000000,0.307692,0.000000,2.000000,0.569110,0.091131,0.323887,1.849609,1.731009,2.183502,0.000000,0.000000,0.500000,1.100000,2.000000
IVT,2,Wed,0,00:00,39.000000,0.179487,0.000000,1.000000,0.388776,0.062254,0.151147,2.166040,1.737954,1.072876,0.000000,0.000000,0.000000,1.000000,1.000000
IVT,2,Wed,1,01:00,39.000000,0.102564,0.000000,2.000000,0.383534,0.061415,0.147099,3.739459,4.050314,17.063681,0.000000,0.000000,0.000000,1.000000,1.620000
IVT,2,Wed,2,02:00,39.000000,0.102564,0.000000,2.000000,0.383534,0.061415,0.147099,3.739459,4.050314,17.063681,0.000000,0.000000,0.000000,1.000000,1.620000
IVT,2,Wed,3,03:00,39.000000,0.051282,0.000000,1.000000,0.223456,0.035782,0.049933,4.357389,4.233256,16.779401,0.000000,0.000000,0.000000,0.100000,1.000000
IVT,2,Wed,4,04:00,39.000000,0.025641,0.000000,1.000000,0.160128,0.025641,0.025641,6.244998,6.244998,39.000000,0.000000,0.000000,0.000000,0.000000,0.620000
IVT,2,Wed,5,05:00,39.000000,0.051282,0.000000,1.000000,0.223456,0.035782,0.049933,4.357389,4.233256,16.779401,0.000000,0.000000,0.000000,0.100000,1.000000
IVT,2,Wed,6,06:00,39.000000,0.128205,0.000000,1.000000,0.338688,0.054234,0.114710,2.641770,2.314173,3.534181,0.000000,0.000000,0.000000,1.000000,1.000000
IVT,2,Wed,7,07:00,39.000000,5.051282,3.000000,7.000000,0.998650,0.159912,0.997301,0.197702,-0.106826,-0.581499,4.000000,5.000000,6.000000,6.100000,7.000000
IVT,2,Wed,8,08:00,39.000000,6.641026,2.000000,11.000000,2.133532,0.341638,4.551957,0.321265,0.103062,-0.486461,5.000000,6.000000,8.000000,10.000000,10.620000
IVT,2,Wed,9,09:00,39.000000,11.256410,2.000000,18.000000,3.361688,0.538301,11.300945,0.298647,-0.584838,1.121562,10.000000,11.000000,13.000000,16.100000,17.620000
IVT,2,Wed,10,10:00,39.000000,15.358974,9.000000,25.000000,3.565088,0.570871,12.709852,0.232118,0.434680,-0.125901,12.500000,16.000000,18.000000,21.000000,23.480000
IVT,2,Wed,11,11:00,39.000000,15.948718,9.000000,23.000000,3.486430,0.558276,12.155196,0.218603,-0.096174,-0.335080,13.500000,16.000000,18.000000,22.100000,23.000000
IVT,2,Wed,12,12:00,39.000000,17.205128,11.000000,27.000000,3.365299,0.538879,11.325236,0.195599,0.437278,0.533404,15.000000,17.000000,20.000000,22.100000,25.480000
